incident_url,title,date,location_of_incident,date_of_incident,date_reported,incident_details,incident,loi_standardized,extracted_streets,doi_hour,doi_weekday,doi_day,doi_month,doi_semester,doi_year,coordinates
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-27/,Assault,"June 27, 2019",Victoria Street and Gould Street,2019-06-21 21:00:00,2019-06-24 15:00:00,"A member of the public reported to Ryerson Security that they were seated by Lake Devo when two individuals passed them on foot. The first individual was heard saying to the second individual that they would give them cash if they punched the member of the public. The second individual turned back, approached the member of the public, punched them multiple times in the face and then left the area. The member of the public sustained severe injuries and went to the hospital. Toronto Police Service was notified.",Assault,gould street and victoria street,"['gould street', 'victoria street']",21,5,21,6,Spring/Summer,2019,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-25/,Sexual Assault,"June 25, 2019",Victoria Street and Gould Street,2019-06-21 20:45:00,2019-06-21 21:30:00,"A Ryerson community member reported to Ryerson Security that two individuals approached them, inappropriately touched and harassed the community member and then left the area. The community member later notified Toronto Police Service.",Sexual Assault,gould street and victoria street,"['gould street', 'victoria street']",20,5,21,6,Spring/Summer,2019,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-24-3/,Assault,"June 24, 2019",Yonge Street and Gould Street,2019-06-19 17:45:00,2019-06-19 17:45:00,"A member of the public reported to Ryerson Security that two individuals approached them, spat at them and punched them. Another member of the public intervened and was threatened by the individuals who then left the area. No visible injuries were reported. Toronto Police Service was notified and attended.",Assault,gould street and yonge street,"['gould street', 'yonge street']",17,3,19,6,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-24-2/,Assault,"June 24, 2019",Yonge Street and Gould Street,2019-06-18 01:30:00,2019-06-20 13:45:00,Toronto Police Service reported to Ryerson Security that a person was approached by approximately 12 individuals and assaulted.,Assault,gould street and yonge street,"['gould street', 'yonge street']",1,2,18,6,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-24/,Toronto Police Service News Release,"June 24, 2019",Yonge Street and Dundas Street,2019-06-17 14:00:00,2019-06-19 06:00:00,Toronto Police Service has published a news release regarding a stabbing investigation and are seeking assistance from the community.,Assault,dundas street and yonge street,"['dundas street', 'yonge street']",14,1,17,6,Spring/Summer,2019,"43.65633116175363, -79.38091825259052"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-18/,Toronto Police Service News Release,"June 18, 2019",Yonge Street and Gould Street,2019-06-14 04:15:00,2019-06-18 07:00:00,Toronto Police Service has published a news release regarding a shooting investigation where multiple arrests have been made.,Shooting,gould street and yonge street,"['gould street', 'yonge street']",4,5,14,6,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-17-3/,Assault,"June 17, 2019",Gould Street and Victoria Street,2019-06-14 00:30:00,2019-06-14 00:30:00,Ryerson Security witnessed an individual brandishing a machete at another person.  Security notified Toronto Police Service and both individuals immediately left the area.,Assault,gould street and victoria street,"['gould street', 'victoria street']",0,5,14,6,Spring/Summer,2019,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-17-2/,Assault: Suspect Arrested,"June 17, 2019",Gould Street and Yonge Street,2019-06-13 15:30:00,2019-06-13 15:30:00,"A member of the public reported to Ryerson Security that an individual approached them and hit their head with an umbrella. Security attended and located the individual, then notified Toronto Police Service. Toronto Police Service attended and arrested the individual. The member of the public declined medical assistance.",Assault,gould street and yonge street,"['gould street', 'yonge street']",15,4,13,6,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-17/,Indecent Act,"June 17, 2019",Gould Street and Yonge Street,2019-06-13 08:45:00,2019-06-13 20:45:00,A Ryerson community member reported to Ryerson Security that an individual in the area was yelling at people and exposed their genitals towards them. The community member informed Security they would notify Toronto Police Service.,Indecent Act,gould street and yonge street,"['gould street', 'yonge street']",8,4,13,6,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-11/,Sexual Assault,"June 11, 2019",Dundas Street East and Victoria Street,2019-06-10 07:45:00,2019-06-10 07:45:00,"A Ryerson community guest reported to Ryerson Security that an individual approached them, grabbed their groin and then left the area. The community guest declined assistance from Toronto Police Service.",Sexual Assault,dundas street east and victoria street,"['dundas street east', 'victoria street']",7,1,10,6,Spring/Summer,2019,"43.65629025535696, -79.37957631384445"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-10-2/,Robbery,"June 10, 2019",Mutual Street and Gerrard Street,2019-06-08 02:15:00,2019-06-08 02:15:00,"A Ryerson community guest reported to Ryerson Security that while sitting in their car, an individual approached them asking them for money. The community guest refused and the individual brandished a knife. The community guest drove away and the individual left the area. Toronto Police Service was notified.",Robbery,gerrard street east and mutual street,"['gerrard street east', 'mutual street']",2,6,8,6,Spring/Summer,2019,"43.6601825227526, -79.37702572688684"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-10/,Robbery,"June 10, 2019",Yonge Street and Gould Street,2019-06-06 23:45:00,2019-06-06 23:45:00,"A member of the public was approached by five individuals who slapped, punched, kicked them and stole their belongings. The individuals fled the area when Ryerson Security approached. The member of the public declined medical assistance from Security, and also declined assistance from Toronto Paramedic Services and Toronto Police Service.",Robbery,gould street and yonge street,"['gould street', 'yonge street']",23,4,6,6,Spring/Summer,2019,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/06/security-incident-june-6/,Robbery,"June 06, 2019",Mutual Street and Gould Street,2019-05-29 11:45:00,2019-05-30 13:30:00,"Toronto Police Service reported to Ryerson Security that a member of the public was approached by an individual who struck them with a glass bottle, stole their belongings and then left the area.",Robbery,gould street and mutual street,"['gould street', 'mutual street']",11,3,29,5,Spring/Summer,2019,"43.65852639815135, -79.37634984144941"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/05/security-incident-may-29-2/,Assault,"May 29, 2019",Recreational and Athletics Centre,2019-05-28 22:30:00,2019-05-28 22:30:00,"A Ryerson community member reported to Ryerson Security that an individual repeatedly threatened to stab them during a dispute. The individual left the area momentarily, but returned soon after brandishing a knife towards the community member. Other patrons intervened and the individual left the area. No visible injuries were reported. Toronto Police Service was notified and attended.",Assault,recreation and athletic centre,['building'],22,2,28,5,Spring/Summer,2019,"43.65849055343455, -79.37922614382674"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2019/05/security-incident-may-29/,Assault,"May 29, 2019",Victoria Street and Dundas Street East,2019-05-28 19:00:00,2019-05-28 19:15:00,A Ryerson community member reported to Ryerson Security that an individual approached them asking them for money. The community member refused and the individual then grabbed their hand asking them what they had and then left the area. Security attended and identified the individual who is barred from campus. No visible injuries were reported. The community member declined assistance from Toronto Police Service.,Assault,dundas street east and victoria street,"['dundas street east', 'victoria street']",19,2,28,5,Spring/Summer,2019,"43.65629025535696, -79.37957631384445"
